Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1013-2023","Class II","oxyTOCIN, 40 units added to 0.9% sodium chloride 1000 mL, IV Bag, Rx Only, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-8069-1","2692 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-241803, 36-241804, Exp. 7/21/2023; 36-243836, Exp. 7/31/2023; 36-246645, Exp. 8/3/2023; 36-246729, Exp. 8/6/2023; 36-248976, Exp. 8/16/2023; 36-249502, Exp. 8/17/2023; 36-252215, 8/31/2023; 36-255872, 36-255875, Exp. 9/10/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1014-2023","Class II","Neonatal TPN Starter Bag, Amino Acids (trophamine) 6%/Dextrose 10% with CALCIUM and HEPARIN, IV Bag, total volume = 250mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0423-1","80 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251210, Exp. 7/10/2023; 36-254921, 36-254927, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1015-2023","Class II","CARDIOPLEGIA SOLUTION, IV Bag, Total Volume = 1818 mL, CRYSTALLOID INDUCTION, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0216-1","48 bags.","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-257024, Exp. 8/14/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1016-2023","Class II","CARDIOPLEGIA SOLUTION 40 mEq K, Warm Induction 4:1 High Potassium, IV Bag, total volume = 500mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0002-1","80 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-252143, Exp. 7/16/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1017-2023","Class II","CARDIOPLEGIA SOLUTION, 30 mEq K, Induction 4:1, High Potassium, IV Bag, total volume = 415 mL, RX only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0106-1","48","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251643, Exp. 7/13/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1018-2023","Class II","CARDIOPLEGIA SOLUTION, HIGH K, Induction 4:1 Plasmalyte, High Potassium, IV Bag, total volume = 542 mL, Rx  only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0212-1","192","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-253953, Exp. 7/20/2023; 36-255639, Exp. 7/24/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1019-2023","Class II","CARDIOPLEGIA SOLUTION, 36 mEq K, Induction 4:1, High Potassium/Low tromethamine, IV Bag, total volume = 500 mL, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0101-1","212 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254401, Exp. 7/21/2023; 36-257070, Exp. 7/31/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1020-2023","Class II","CARDIOPLEGIA SOLUTION, 15 mEq K, Reperfusate 4:1, low potassium/low tromethamine,  total volume = 500mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0009-1","28 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254914, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1021-2023","Class II","CARDIOPLEGIA SOLUTION, 25 mEq K, SUTTER CARDIOPLEGIA, IV Bag, Total Volume = 572.64 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0217-1","44 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot:36-253947, Exp. 7/20/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1022-2023","Class II","CARDIOPLEGIA SOLUTION, 15 mEq K, Reperfusate 4:1, low potassium,  IV Bag, total volume = 477.5mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0008-1","80 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-252142, Exp. 7/16/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1023-2023","Class II","CARDIOPLEGIA SOLUTION, 7.5 mEq K, Reperfusate 4:1, low potassium, IV Bag,  total volume = 238.75 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0007-1","56 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-252143, Exp. 7/20/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1024-2023","Class II","CARDIOPLEGIA SOLUTION, 48 mEq K, Induction 4:1 in Ringer's, High Potassium, IV Bag,  total volume = 522.8 mL, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0206-1","308 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-253951, Exp. 7/20/2023; 36-254912, Exp. 7/22/2023; 36-255215, 36-255216, Exp. 7/23/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1025-2023","Class II","CARDIOPLEGIA SOLUTION, LEESBURG CARDIOPLEGIA, IV Bag, Total Volume = 1030.2 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0218-1","36 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot:36-255941, Exp. 7/27/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1026-2023","Class II","TRANSPLANT SOLUTION, Plasma-Lyte A - 75 ml, MSA/MSG 0.92 Molar -60 ml, dextrose 70% 21.3 ml; IV Bag, Total Volume = 165 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0014-2","12 IV bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot:36-252141, Exp. 7/16/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1027-2023","Class II","CARDIOPLEGIA SOLUTION, HIGH K, Induction 4:1, Plasmalyte/Tromethamine, High Potassium, IV Bags, total volume = 500 mL, Rx Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043,  NDC: 72196-0111-1","132 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254403, Exp. 7/21/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1028-2023","Class II","CARDIOPLEGIA SOLUTION, 60 mEq K, Induction 4:1, High Potassium, IV Bag, total volume = 830 mL, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0100-1","196 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251685, Exp. 7/15/2023; 36-252364, 7/17/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1029-2023","Class II","CARDIOPLEGIA SOLUTION,  106 mEq K, Modified St. Thomas Solution High Potassium High Sodium Bicarbonate, IV Bag, Total Volume = 1000 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0204-1","144 bags.","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot:36-253949, Exp. 7/20/2023; 36-255411, Exp. 7/23/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1030-2023","Class II","CARDIOPLEGIA SOLUTION 122 mEq K, Modified St. Thomas Formula High Potassium, Total Volume = 1000 mL, IV Bag, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0209-1","80 bags.","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot:36-256332, Exp. 7/29/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1031-2023","Class II","CARDIOPLEGIA SOLUTION, 100 mEq K, Induction 8:1, High Potassium / Low dextrose, IV Bag, total volume = 500 mL, RX Only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0107-1","284","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-252356, Exp. 7/17/2023; 36-254402, Exp. 7/21/2023; 36-255218, Exp. 7/23/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1032-2023","Class II","CARDIOPLEGIA SOLUTION, 108 mEq K, Induction 8:1, High Potassium, IV Bag, total volume = 500 mL, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0102-1","56 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-255940, Exp. 7/27/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1033-2023","Class II","CARDIOPLEGIA SOLUTION, 70 mEq K, Modified St. Thomas Formula low potassium, IV Bag, Total Volume = 1000 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0210-1","80 bags.","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot:36-255214, Exp.7/23/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1034-2023","Class II","CARDIOPLEGIA SOLUTION, 70 mEq K, Induction 8:1, non-enriched, High Potassium, IV Bag,  Total Volume = 300 mL, RX only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0214-1","148 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-253954, Exp. 7/20/2023; 36-256032, Exp. 7/28/2023"
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1035-2023","Class II","CARDIOPLEGIA SOLUTION, 12 mEq K, Maintenance 4:1 in Ringer's Low Potassium, IV Bag, total volume = 504.8 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0205-1","172 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-253948, Exp. 7/20/2023; 36-255217, Exp. 7/23/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1036-2023","Class II","CARDIOPLEGIA SOLUTION, 20 mEq K, Maintenance 4:1, Low Potassium, IV Bag,  total volume = 810 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0103-1","88 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-255943, Exp. 7/27/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1037-2023","Class II","Cardioplegia Solution, low K, Maintenance 4:1 Plasmalyte, Low Potassium, IV Bag,  total volume = 1047 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0211-1","356 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251457, Exp. 7/14/2023; 36-253952, Exp. 7/20/2023; 36-255944, Exp. 7/27/2023; 36-257101, Exp. 7/31/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1038-2023","Class II","CARDIOPLEGIA SOLUTION, low K, Maintenance 4:1 Plasmalyte/Tromethamine, Low Potassium, IV Bag, total volume = 1000 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0112-1","184 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251456, Exp. 7/14/2023; 36-256020, Exp. 7/28/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1039-2023","Class II","CARDIOPLEGIA SOLUTION, 36 mEq K, Maintenance 8:1, low Potassium / low dextrose, IV Bag, total volume = 500 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0108-1","84 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254906, Exp. 7/22/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1040-2023","Class II","CARDIOPLEGIA SOLUTION, 24 mEq K, Maintenance 8:1, Low Potassium, IV Bag, total volume = 500 mL, Rx only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC: 72196-0105-1","72 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-251334, Exp. 7/13/2023."
"Drugs","No","","92707","Ongoing","Central Admixture Pharmacy Services, Inc.","2200 S 43rd Ave","","Phoenix","AZ","	85043-3909","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-1041-2023","Class II","CARDIOPLEGIA SOLUTION, 24 mEq K, Maintenance 8:1 non-enriched, Low Potassium, IV Bag, Total Volume = 300 mL, RX only, Central Admixture Pharmacy Services, Inc., 2200 South 43rd Avenue, Pheonix, AZ 85043, NDC 72196-0215-1","104 bags","Lack of assurance of sterility. Validation data for decontamination cycles is lacking.","07/14/2023","08/01/2023","","08/09/2023","Lot: 36-254125, Exp. 7/20/2023; 36-256034, Exp. 7/28/2023."
"Food","No","","92722","Ongoing","Dreyer's Grand Ice Cream, Inc.","5929 College Ave","","Oakland","CA","	94618-1325","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","U.S. distribution to: PA, MD, NC, NY, MI, VA, MS, WV, OH, KY, DE, NJ, AR, MO, TN, AL, LA . No foreign distribution.","F-1365-2023","Class II","Outshine No Sugar Added Strawberry Fruit Bars  Brand name: Outshine; Unit size:14.7 fl oz carton with 6 bars; Container description:  paper cartons; Total package size: 6 bars per case; Storage instructions: frozen","23 pallets/ 5,060 cases","Undeclared allergen; milk.","07/17/2023","08/03/2023","","08/09/2023","Batch Codes: LLA317822 and LLA317922  Best By 30 SEP 2024"
