Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Devices","No","","92286","Ongoing","Smith & Nephew, Inc.","1450 E Brooks Rd","","Memphis","TN","	38116-1804","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","US Nationwide distribution.","Z-1673-2023","Class II","Smith&Nephew ENGAGE Cementless Partial Knee System, Coated Tibial Insert, Part Numbers:    a)	REF 1-10013-109, SIZE 1-LEFT MED, 9MM;   b)	REF 1-10013-110, SIZE 1-LEFT MED, 10MM;   c)	REF 1-10013-111, SIZE 1-LEFT MED, 11MM;   d)	REF 1-10013-113, SIZE 1-LEFT MED, 13MM;   e)	REF 1-10013-159, SIZE 1-RIGHT MED, 9MM;   f)	REF 1-10013-160, SIZE 1-RIGHT MED, 10MM;   g)	REF 1-10013-161, SIZE 1-RIGHT MED, 11MM;   h)	REF 1-10013-163, SIZE 1-RIGHT MED, 13MM;   i)	REF 1-10013-209, SIZE 2-LEFT MED, 9MM;   j)	REF 1-10013-210, SIZE 2-LEFT MED, 10MM;   k)	REF 1-10013-211, SIZE 2-LEFT MED, 11MM;   l)	REF 1-10013-213, SIZE 2-LEFT MED, 13MM;   m)	REF 1-10013-259, SIZE 2-RIGHT MED, 9MM;   n)	REF 1-10013-260, SIZE 2-RIGHT MED, 10MM;   o)	REF 1-10013-261, SIZE 2-RIGHT MED, 11MM;   p)	REF 1-10013-263, SIZE 2-RIGHT MED, 13MM;   q)	REF 1-10013-309, SIZE 3-LEFT MED, 9MM;   r)	REF 1-10013-310, SIZE 3-LEFT MED, 10MM;   s)	REF 1-10013-311, SIZE 3-LEFT MED, 11MM;   t)	REF 1-10013-313, SIZE 3-LEFT MED, 13MM;   u)	REF 1-10013-359, SIZE 3-RIGHT MED, 9MM;   v)	REF 1-10013-360, SIZE 3-RIGHT MED, 10MM;   w)	REF 1-10013-361, SIZE 3-RIGHT MED, 11MM;   x)	REF 1-10013-363, SIZE 3-RIGHT MED, 13MM;   y)	REF 1-10013-409, SIZE 4-LEFT MED, 9MM;   z)	REF 1-10013-410, SIZE 4-LEFT MED, 10MM;   aa)	REF 1-10013-411, SIZE 4-LEFT MED, 11MM;   bb) REF 1-10013-413, SIZE 4-LEFT MED, 13MM;   cc)	REF 1-10013-459, SIZE 4-RIGHT MED, 9MM;   dd) REF 1-10013-460, SIZE 4-RIGHT MED, 10MM;   ee)	REF 1-10013-461, SIZE 4-RIGHT MED, 11MM;   ff)	REF 1-10013-463, SIZE 4-RIGHT MED, 13MM;   gg)	REF 1-10013-509, SIZE 5-LEFT MED, 9MM;   hh) REF 1-10013-510, SIZE 5-LEFT MED, 10MM;   ii)	REF 1-10013-511, SIZE 5-LEFT MED, 11MM;   jj)	REF 1-10013-513, SIZE 5-LEFT MED, 13MM;   kk)	REF 1-10013-559, SIZE 5-RIGHT MED, 9MM;   ll)	REF 1-10013-560, SIZE 5-RIGHT MED, 10MM;   mm) REF 1-10013-561, SIZE 5-RIGHT MED, 11MM;   nn) REF 1-10013-563, SIZE 5-RIGHT MED, 13MM;   oo) REF 1-10013-609, SIZE 6-LEFT MED, 9MM;   pp) REF 1-10013-610, SIZE 6-LEFT MED, 10MM;   qq) REF 1-10013-611, SIZE 6-LEFT MED, 11MM;   rr)	REF 1-10013-613, SIZE 6-LEFT MED, 13MM;   ss)	REF 1-10013-659, SIZE 6-RIGHT MED, 9MM;   tt)	REF 1-10013-660, SIZE 6-RIGHT MED, 10MM;   uu) REF 1-10013-661, SIZE 6-RIGHT MED, 11MM;   vv)	REF 1-10013-663, SIZE 6-RIGHT MED, 13MM;   Unicondylar knee prothesis","7531 units","Recent complaint data indicates that the revision rate may be trending higher than corresponding similar devices in global joint replacement registries. The data identifies a potential signal that the performance is an outlier versus the state of the art with respect to the risk for revision.","05/02/2023","05/31/2023","","06/07/2023","a) REF 1-10013-109, UDI/DI 885556873236;  b) REF 1-10013-110, UDI/DI 885556873243;  c) REF 1-10013-111, UDI/DI 885556873250;  d) REF 1-10013-113, UDI/DI 885556873267;  e) REF 1-10013-159, UDI/DI 885556873274;  f) REF 1-10013-160, UDI/DI 885556873281;  g) REF 1-10013-161, UDI/DI 885556873298;  h) REF 1-10013-163, UDI/DI 885556873304;  i) REF 1-10013-209, UDI/DI 885556873311;  j) REF 1-10013-210, UDI/DI 885556873328;  k) REF 1-10013-211, UDI/DI 885556873335;  l) REF 1-10013-213, UDI/DI 885556873342;  m) REF 1-10013-259, UDI/DI 885556873359;  n) REF 1-10013-260, UDI/DI 885556873366;  o) REF 1-10013-261, UDI/DI 885556873373;  p) REF 1-10013-263, UDI/DI 885556873380;  q) REF 1-10013-309, UDI/DI 885556873397;  r) REF 1-10013-310, UDI/DI 885556873403;  s) REF 1-10013-311, UDI/DI 885556873410;  t) REF 1-10013-313, UDI/DI 885556873427;  u) REF 1-10013-359, UDI/DI 885556873434;  v) REF 1-10013-360, UDI/DI 885556873441;  w) REF 1-10013-361, UDI/DI 885556873458;  x) REF 1-10013-363, UDI/DI 885556873465;  y) REF 1-10013-409, UDI/DI 885556873472;  z) REF 1-10013-410, UDI/DI 885556873489;  aa) REF 1-10013-411, UDI/DI 885556873502;  bb) REF 1-10013-413, UDI/DI 885556873519;  cc) REF 1-10013-459, UDI/DI 885556873526;  dd) REF 1-10013-460, UDI/DI 885556873564;  ee) REF 1-10013-461, UDI/DI 885556873601;  ff) REF 1-10013-463, UDI/DI 885556873649;  gg) REF 1-10013-509, UDI/DI 885556873670;  hh) REF 1-10013-510, UDI/DI 885556873717;  ii) REF 1-10013-511, UDI/DI 885556873762;  jj) REF 1-10013-513, UDI/DI 885556873816;  kk) REF 1-10013-559, UDI/DI 885556873854;  ll) REF 1-10013-560, UDI/DI 885556873892;  mm) REF 1-10013-561, UDI/DI 885556873939;  nn) REF 1-10013-563, UDI/DI 885556873984;  oo) REF 1-10013-609, UDI/DI 885556874028;  pp) REF 1-10013-610, UDI/DI 885556874059;  qq) REF 1-10013-611, UDI/DI 885556874097;  rr) REF 1-10013-613, UDI/DI 885556874134;  ss) REF 1-10013-659, UDI/DI 885556874196;  tt) REF 1-10013-660, UDI/DI 885556874233;  uu) REF 1-10013-661, UDI/DI 885556874288;  vv) REF 1-10013-663, UDI/DI 885556874318; ALL BATCHES"
"Food","No","","92291","Terminated","Origami Catering, LLC","828 N Killingsworth St","","Portland","OR","	97217-2218","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","distributed in Oregon and Washington","F-0965-2023","Class II","Multigrain Spicy Salmon Avocado Roll, net wt. 7 oz., Ready to Eat, perishable and refrigerated product. UPC 8 51016 00244 7. Manufactured by Origami Catering 828 N Killingsworth St., Portland, OR 97217.  The Ingredients statement is read in part: Multigrain Sushi Rice ***, Salmon (fish), Avocado, ***Mayonnaise (egg)***Sriracha***Toasted Sesame Seeds***Allergen: Contains Fish (salmon), Egg.  ","89 packages","The ingredients statement declares Sesame but the Contains statement does not declare sesame.  Sesame seeds are visible on product.","05/05/2023","05/30/2023","06/13/2023","06/07/2023","Made on 5/4/23 Best Before 5/6/23 Made on 5/5/23 Best Before 5/7/23"
"Devices","No","","92294","Ongoing","Linkbio Corp.","101 Round Hill Dr Ste 7","","Rockaway","NJ","	07866-1214","United States","Voluntary: Firm initiated","E-Mail","US Nationwide Distribution - AL, GA, IL, IN, LA, NV, TX","Z-1674-2023","Class II","LINK SymphoKnee System L-Shaped Femoral Augment, Medial-Right/Lateral-Left, Sz 5-6  Tilastan, cemented.  Intended for primary and revision total knee replacement.  Item Number: 880-325/13","11 units","Contains the incorrect implant in the packaging. The packaging incorrectly contains the opposite side of the implant (Lateral-Right/Medial-Left instead of Medial-Right/Lateral-Left).","04/25/2023","06/01/2023","","06/07/2023","UDI-DI : 04026575258123 Lot Number: 1910003"
"Biologics","No","","92309","Terminated","American National Red Cross, Penn Jersey Region","700 Spring Garden St","","Philadelphia","PA","	19123-3508","United States","Voluntary: Firm initiated","Telephone","Pennsylvania","B-0460-2023","Class II","Apheresis Platelets, PAS, Leukocytes Reduced, Pathogen Reduced","1 unit"," Leukoreduced Apheresis Platelets, PAS, Pathogen Reduced, with a platelet yield below the acceptable amount, were distributed.","12/05/2022","05/26/2023","05/26/2023","06/07/2023","W20222288939100K"
"Biologics","No","","92310","Terminated","American Red Cross Greater Alleghenies Region","250 Jari Dr","","Johnstown","PA","	15904-6949","United States","Voluntary: Firm initiated","","Pennsylvania","B-0461-2023","Class II","Apheresis Platelets, PAS, Leukocytes Reduced","1 unit","Leukoreduced Apheresis Platelets, PAS, with a platelet count above the acceptable yield, were distributed.","01/17/2023","05/26/2023","05/26/2023","06/07/2023","W20222289251900Q"
"Biologics","No","","92311","Terminated","OneBlood, Inc.","7595 Centurion Pkwy","","Jacksonville","FL","	32256-0518","United States","Voluntary: Firm initiated","Telephone","New York","B-0462-2023","Class II","Cryoprecipitated AHF","2 units","Cryoprecipitated AHF, mislabeled as to ABO group, were distributed.","04/05/2023","05/26/2023","05/26/2023","06/07/2023","W036823083425; W036823083426"
"Biologics","No","","92312","Terminated","Robert Wood Johnson University Hospital- Blood Services","Clinical Academic Building","125 Paterson St","New Brunswick","NJ","	08901-1962","United States","Voluntary: Firm initiated","Telephone","New Jersey","B-0463-2023","Class II","Red Blood Cells, Leukocytes Reduced","1 unit","Leukoreduced Red Blood Cells, collected from a donor who had recently traveled to a malarial endemic area, were distributed.","05/02/2023","05/26/2023","05/26/2023","06/07/2023","W139823500747"
"Biologics","No","","92313","Terminated","Marsh Regional Blood Center","111 W Stone Dr Ste 300","","Kingsport","TN","	37660-6029","United States","Voluntary: Firm initiated","Telephone","Tennessee","B-0464-2023","Class II","Pooled Platelets, Leukocytes Reduced","2 units","Leukoreduced Pooled Platelets, stored with a platelet count higher than is acceptable, were distributed.","05/02/2023","05/26/2023","05/26/2023","06/07/2023","W241223444046; W241223444051"
"Biologics","No","","92314","Terminated","Community Blood Center of the Ozarks","220 W Plainview Rd","","Springfield","MO","	65810-2619","United States","Voluntary: Firm initiated","Telephone","Missouri; Arkansas","B-0408-2023","Class II","Apheresis Red Blood Cells, Leukocytes Reduced","2","Blood products, collected in a manner that compromises the sterility of the collection system, were distributed.","01/31/2023","05/26/2023","05/26/2023","06/07/2023","W045123120425; W045123120425;"
"Biologics","No","","92314","Terminated","Community Blood Center of the Ozarks","220 W Plainview Rd","","Springfield","MO","	65810-2619","United States","Voluntary: Firm initiated","Telephone","Missouri; Arkansas","B-0467-2023","Class II","Apheresis Fresh Frozen Plasma","32","Blood products, collected in a manner that compromises the sterility of the collection system, were distributed.","01/31/2023","05/26/2023","05/26/2023","06/07/2023","W045122122223; W045122122223; W045122122223; W045122122223; W045122127292; W045122127292; W045122127292; W045122127292; W045122131725; W045122131725; W045122131725; W045122131725; W045122132084; W045122132084; W045122132084; W045122133316; W045122133418; W045122133418; W045122134187; W045122134383; W045122134669; W045122134669; W045122135237; W045123120480; W045122133418; W045122133418; W045122134187; W045122134383; W045122134383; W045122135237; W045123120480; W045123120480;"
"Biologics","No","","92315","Terminated","American Red Cross Blood Services","4050 Lindell Blvd","","Saint Louis","MO","	63108-3202","United States","Voluntary: Firm initiated","Telephone","Kentucky","B-0406-2023","Class II","Pooled Cryoprecipitated AHF","1","Blood product, for which donor eligibility screening was incomplete, was distributed.","03/04/2023","05/26/2023","05/26/2023","06/07/2023","W201122956794007;"
"Biologics","No","","92316","Terminated","American National Red Cross (The)","6230 Claremont Ave","","Oakland","CA","	94618-1324","United States","Voluntary: Firm initiated","Telephone","California","B-0410-2023","Class II","Apheresis Platelets, PAS, Leukocytes Reduced, Pathogen Reduced","1","Leukoreduced Apheresis Platelet product, PAS, in which platelet yield did not meet specifications, was distributed.","02/20/2023","05/26/2023","05/26/2023","06/07/2023","W20842385421500*;"
"Biologics","No","","92317","Terminated","American Red Cross Blood Svcs","4737 University Dr Bldg 3","","Durham","NC","	27707-3460","United States","Voluntary: Firm initiated","Telephone","North Carolina","B-0454-2023","Class II","Pooled Cryoprecipitated AHF","1","Pooled Cryoprecipitated AHF, for which donor eligibility screening was incomplete, was distributed.","03/31/2023","05/26/2023","05/26/2023","06/07/2023","W20122299021500E;"
"Biologics","No","","92318","Terminated","Versiti Indiana Inc","3450 N Meridian St","","Indianapolis","IN","	46208-4437","United States","Voluntary: Firm initiated","Telephone","Indiana","B-0455-2023","Class II","Red Blood Cells, Leukocytes Reduced","3","Leukoreduced Red Blood Cells, which were incorrectly labeled as irradiated, were distributed.","03/02/2023","05/26/2023","05/26/2023","06/07/2023","W040723102084; W040723211232; W040723211271;"
"Food","No","","92326","Terminated","Regal Trading, Inc.","721 Union Blvd","","Totowa","NJ","	07512-2207","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","TX, CA, CT, PA, CA, FL, IL, WA","F-0956-2023","Class II","Trader Joes Instant Cold Brew Coffee, 3.5 oz.(99g), 24 jars per case.","14,112 cases","Presence of foreign material (glass particles) in product. ","04/26/2023","05/26/2023","08/18/2023","06/07/2023","Mfg: 06/13/22, Exp:  6/13/24 Mfg: 11/26/22 Exp: 11/26/24 Mfg: 12/30/22 Exp: 12/30/24"
"Biologics","No","","92351","Terminated","American National Red Cross (The) - North Central Region","100 Robert St S","","Saint Paul","MN","	55107-1411","United States","Voluntary: Firm initiated","Telephone","New Jersey","B-0456-2023","Class II","Apheresis Platelets, PAS, Leukocytes Reduced, Pathogen Reduced","2 units","Plateletpheresis products, not meeting product specifications, were distributed. ","11/02/2022","05/26/2023","05/26/2023","06/07/2023","W20172281081600I (double collection)"
"Biologics","No","","92351","Terminated","American National Red Cross (The) - North Central Region","100 Robert St S","","Saint Paul","MN","	55107-1411","United States","Voluntary: Firm initiated","Telephone","New Jersey","B-0457-2023","Class II","Apheresis Platelets, PAS, Leukocytes Reduced","2 units","Plateletpheresis products, not meeting product specifications, were distributed. ","11/02/2022","05/26/2023","05/26/2023","06/07/2023","W20172281081200Q (double collection)"
"Biologics","No","","92352","Terminated","Department of Air Force, 59th Medical Wing/SGVLB","2430 Ladd St Bldg 3425","","Lackland Afb","TX","	78236-5310","United States","Voluntary: Firm initiated","","New Jersey","B-0458-2023","Class II","Whole Blood","1 unit","Blood product, collected from a donor who previously testing positive for Hepatitis, was distributed. ","04/06/2023","05/26/2023","05/26/2023","06/07/2023","W001321602383O"
"Food","No","","92360","Ongoing","The H.T. Hackney Company","9420a E 33rd St","","Indianapolis","IN","	46235-4204","United States","Voluntary: Firm initiated","Letter","IL, IN, MI, OH","F-0958-2023","Class II","Fresh location Apple Cranberry Walnut Salad, 7.5oz clear plastic container, UPC 8 55110 00815 2","44 Units","Potential for metal in product","05/16/2023","05/26/2023","","06/07/2023","Fresh by: 5/19/2023"
"Food","No","","92360","Ongoing","The H.T. Hackney Company","9420a E 33rd St","","Indianapolis","IN","	46235-4204","United States","Voluntary: Firm initiated","Letter","IL, IN, MI, OH","F-0959-2023","Class II","Fresh location Turkey Caesar Salad, 7.5oz clear plastic container, UPC 8 50036 69402 1","244 units","Potential for metal in product","05/16/2023","05/26/2023","","06/07/2023","Fresh by: 5/19/2023"
"Food","No","","92360","Ongoing","The H.T. Hackney Company","9420a E 33rd St","","Indianapolis","IN","	46235-4204","United States","Voluntary: Firm initiated","Letter","IL, IN, MI, OH","F-0960-2023","Class II","Fresh location Chef Salad with Ranch, 8.75oz clear plastic container, UPC 8 55110 00810 7","1012 units","Potential for metal in product","05/16/2023","05/26/2023","","06/07/2023","Fresh by: 5/19/2023"
"Food","No","","92360","Ongoing","The H.T. Hackney Company","9420a E 33rd St","","Indianapolis","IN","	46235-4204","United States","Voluntary: Firm initiated","Letter","IL, IN, MI, OH","F-0961-2023","Class II","Fresh location Garden Salad with Ranch, 7.25oz clear plastic container, UPC 8 55110 00811 4","323 units","Potential for metal in product","05/16/2023","05/26/2023","","06/07/2023","Fresh by: 5/19/2023"
"Food","No","","92360","Ongoing","The H.T. Hackney Company","9420a E 33rd St","","Indianapolis","IN","	46235-4204","United States","Voluntary: Firm initiated","Letter","IL, IN, MI, OH","F-0962-2023","Class II","Fresh location Caesar Salad, 6.00oz clear plastic container, UPC 8 55110 00801 5","721 units","Potential for metal in product","05/16/2023","05/26/2023","","06/07/2023","Fresh by: 5/19/2023"
"Drugs","No","","92395","Ongoing","SSM Health Care St. Louis DBA SSM St. Clare Health Center","1015 Bowles Ave","","Fenton","MO","	63026-2394","United States","Voluntary: Firm initiated","Letter","Product was distributed in Missouri.","D-0776-2023","Class II","HYDROmorphone HCl 10 mg in 0.9% Sodium Chloridge, 50 mL syringe (0.2 mg/mL), Rx Only, SSM Health Care Corporation Outsourcing Facility, 1015 Bowles Ave, Fenton, MO 63026-2394.  NDC: 60652-0600-2","3,232 syringes","CGMP Deviations: Discontinuation of the Quality program by manufacturer that would assure product meet the identity, strength, quality, and purity characteristics that they are purported or represented to possess.","05/09/2023","05/31/2023","","06/07/2023","Lot #: 20230222-45AB24, BUD: 8/21/2023; Lot #: 20230110-058361, BUD: 7/9/2023; Lot #: 20221208-0F5483, BUD: 6/6/2023; Lot #: 20221109-45BA60, BUD: 5/8/2023; Lot #:20220929-523FD5,  BUD: 3/28/2023; Lot#: 20220914-5D5AE0, BUD: 3/13/2023; Lot #: 220502-024, BUD: 10/29/2022; Lot #: 220510-035,  BUD: 11/6/2022; Lot #: 220526-015, BUD: 11/22/2022; Lot#: 220811-010, BUD: 2/7/2023"
"Drugs","No","","92403","Ongoing","Fresenius Medical Care Holdings, Inc.","920 Winter St Bld 950","","Waltham","MA","	02451-1521","United States","Voluntary: Firm initiated","Letter","Product was distributed to 32 clinics in SC, NC and VA.","D-0777-2023","Class II","Sodium Chloride 0.9% Injection, USP, 1000 mL bags, 12 bags per carton, Rx only, Fresenius Medical Care North America, Waltham, MA 02451, NDC # 49230-300-10 ","53,424 bags"," Lack of assurance of sterility: The product was potentially exposed to below-recommended storage temperatures, which may cause leaks in the packaging.","05/23/2023","06/01/2023","","06/07/2023","Lot # 23AU05030, Exp 01/13/2024; 23AU05035, Exp 01/15/2024"
"Veterinary","No","06/12/2023","92422","Terminated","Cargill, Inc         Corporate Headquarters","15407 McGinty Rd W","","Wayzata","MN","	55391-2365","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distributors in KS, LA, MO, MS, NE, OK","V-0125-2023","Class II","Best Choice Complete Puppy Formula Dog Food, 4.4 lb bags (UPC 0 70038 60378 8) and 16.5 lb bags (UPC 0 70038 60381 8)","4500 x 4.4 lb. bags; 2307 x 16.5 lb. bags","Elevated aflatoxin levels","05/30/2023","06/12/2023","08/03/2023","06/07/2023","Lot number EP2264 Best Before 09-21-23"
"Food","No","","92284","Terminated","Jost Chemical Co","8150 Lackland Rd","","Saint Louis","MO","	63114-4524","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Manufacturers in CA and GA.","F-0968-2023","Class III","Jost Chemical Magnesium Citrate Tribasic Hydrate, USP, Powder, Net Wt 110 lb/ 50 kg packaged in bulk lined fiber drums","73 drums (8030 lbs)","Dietary ingredient retest is out of specification for Total Yeast and Mold Count","05/05/2023","06/01/2023","06/28/2023","06/07/2023","Lot 25262068"
"Biologics","No","","92308","Terminated","American Red Cross Blood Services Heart of America Region","405 W John H Gwynn Jr Ave","","Peoria","IL","	61605-2440","United States","Voluntary: Firm initiated","Telephone","Illinois","B-0459-2023","Class III","Cryoprecipitated AHF","8 units","Cryoprecipitated AHF, which did not have all testing completed, were distributed.","11/10/2022","05/26/2023","05/26/2023","06/07/2023","W20402297713700N; W20402297713800L; W20402297713900J; W20402297714200T; W20402297714600L; W20402297715100R; W20402297715000T; W20402297715200P"
"Biologics","No","","92336","Terminated","LifeSouth Community Blood Centers Inc","8190 Madison Blvd","","Madison","AL","	35758-2090","United States","Voluntary: Firm initiated","","Alabama","B-0452-2023","Class III","Red Blood Cells, Leukocytes Reduced","1 unit","Red Blood Cell product was inappropriately distributed prior to resolution of discrepancy.","12/02/2022","05/26/2023","05/26/2023","06/07/2023","W115122232471G"
"Biologics","No","","92337","Terminated","LifeSouth Community Blood Centers, Inc.","7840 Baymeadows Way","","Jacksonville","FL","	32256-8031","United States","Voluntary: Firm initiated","","Florida","B-0453-2023","Class III","Red Blood Cells, Leukocytes Reduced","1 unit","Red Blood Cell product was inappropriately distributed prior to resolution of discrepancy.","01/04/2023","05/26/2023","05/26/2023","06/07/2023","W1151222701952"
"Drugs","No","","92374","Terminated","New England Life Care, Inc. dba Advanced Compounding Solutions","4 Constitution Way Ste L","","Woburn","MA","	01801-1042","United States","Voluntary: Firm initiated","E-Mail","Nationwide in the USA.","D-0778-2023","Class III","Phenylephrine HCl 20 mg added to 0.9% Sodium Chloride 250mL Bag, Rx Only, Compounded by: Advanced Compounding Solutions, 4 Constitution Way Ste L Woburn, Massachusetts 01801-1042 United States, NDC 71546-451-25 ","198","Product Mix up; Product was compounded in 250 mL 5% Dextrose instead of 250 mL 0.9% Sodium Chloride","05/22/2023","06/01/2023","07/25/2023","06/07/2023","Lot # 20230323-728BF8, exp. 08/20/2023"
